client,site,user,asset_id,Title,device_class,netbios_name,manufacturer,model,service_tag_serial_number,type,asset_id,asset_status,lan_ip,local_admin_username,local_admin_password,local_username,local_password,teamviewer_id,teamviewer_password,ex05_licence,ex05_recovery_key,vpn_server,vpn_domain,bios_password,patch_setting_1,patch_setting_2,patch_setting_3,patch_setting_4,av_installed,AV_Profile_Desktops,patch_installed,3rd_Party_Patching,patch_profile_desktops,msp_backup_schedule,local_speed_vault_unc,days,cpu,storage,ram,os_version,purchase_order_no,purchase_date,warranty_description,warranty_reference,purchase_price,purchase_supplier,warranty_expiry,warrranty_registration,wan_ip,local_speed_vault,guru_backup_schedule,guru_backup_manager,guru_patch_manager,guru_security_manager,guru_remote,agent_type,guru_agent,net_extender_domain,net_extender_vpn_url,cgss_expiry,cgss_subscription,username,admin_url,tpm_chip,_wp_old_slug,archiving,file_and_folder,system_state,exchange,ms_sql,netork_shares,date_purchased,hyper_v,vmware,vdr_select,serial_no,serial_number,asset_date_purchased,password,ex05_license,notes,nmc_agent,av_quick_scan,backup_scores,os_installation,mac_address,screen_saver_password,asset_domain,account_type,encryption_delopyed,ex05_pin,boot_Sectory_lock_password_exo5,server_type,filewault_recovery_key,nmc_license_type,pro_license,el_3rd_party_patching,av_full_scan,ex05_recovery_pin,patch_profile_desktop,ssh_username,whm_admin,ssh_port,ssh_password,av_profile_laptop,patch_profile_laptop,server_purpose,in_a_cluser,ns1,ns2,ns3,ns4,host_name,backup_source,unique_id,_wp_page_template,in_a_cluster,av_profile_laptops,patch_profile_Laptops,filevault_recovery_key
1359,1363,1927,2598,"access-point for 1359 with Asset ID:",access-point,,Openmesh,,,,,,,,,"Main Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,access-point-with-asset-id-11,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,240,default,,,,
1359,1363,1919,2599,"laptop-windows for 1359 with Asset ID: 264",laptop-windows,READWIN10-009,,,,,264,Live,,sslocal,@Read01#l,"Cherry
 ReadForGood","Mars6384
 Reading26!",319277455,@Read01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,laptop-windows-with-asset-id-264,,,,,,,,,,,,,,,,,Yes,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,241,default,,,,
1359,1363,1924,2600,"laptop-windows for 1359 with Asset ID: 265",laptop-windows,READWIN10-010,,,,,265,Live,,sslocal,@Read01#l,"Annie
 ReadForGood","Flump7462
 Reading26!",320302619,@Read01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,laptop-windows-with-asset-id-265,,,,,,,,,,,,,,,,,Yes,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,242,default,,,,
1349,1386,1949,2601,"laptop-windows for 1349 with Asset ID:",laptop-windows,LENOVO-PC,,,,,,Active,,,Y,??,Heathrow15,190897858,@Jester01#VIP,,,,,,,,,,,,,,,,,,,,,"Windows 8.1",,,,,,,,,,,,,,,,Proffessional,,,,,,,,NO,laptop-windows-with-asset-id-30,,,,,,,,,,,,,,,,,Yes,,,,,,,"Active Directory Azure AD Sync",,,,,,,,,,,,,,,,,,,,,,,,,,243,default,,,,
1349,1386,1946,2602,"workstation-windows for 1349 with Asset ID:",workstation-windows,VIPWIN10-001,,,,,,Live,,sslocal,@Vip01#l,"RunwayVIP
 Helen Jenner","Welcome02
 Dubai16",629310134,Jester01,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,"Trusted Module 2",workstation-windows-with-asset-id-56,,,,,,,,,,,,,,,,,Yes,,,,,,,"Active Directory Azure AD Sync",,,,,,,,,,,,,,,,,,,,,,,,,,244,default,,,,
1349,1386,1947,2603,"workstation-windows for 1349 with Asset ID:",workstation-windows,VIPWIN10-002,,,,,,Live,,sslocal,@Vip01#l,"Amy Evans
 Jade Cripps
 Finance
 RWVIP-10
 Sarah","TBA
 7163
 RWV1PF1.
 TPI.MyESL.238
 Tuesday16",931601627,Topcast238.,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,"Trusted Module 2",workstation-windows-with-asset-id-57,,,,,,,,,,,,,,,,,Yes,,,,,,,"Active Directory Azure AD Sync",,,,,,,,,,,,,,,,,,,,,,,,,,245,default,,,,
1349,1386,1948,2604,"laptop-windows for 1349 with Asset ID:",laptop-windows,VIPWIN10-003,,,,,,Live,,sslocal,@Vip01#l,Owner,Heathrow2007LHR,192145930,@Jester01#VIP,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,NO,laptop-windows-with-asset-id-31,,,,,,,,,,,,,,,,,Yes,,,,,,,"Active Directory Azure AD Sync",,,,,,,,,,,,,,,,,,,,,,,,,,246,default,,,,
1349,1386,1944,2605,"laptop-windows for 1349 with Asset ID:",laptop-windows,VIPWIN10-005,,,,,,Lost,,ssadmin,@Jester01,"Matt Holloway",Bogo1742,192069763,@Jester01#VIP,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,"AMD PSP Module 1",laptop-windows-with-asset-id-32,,,,,,,,,,,,,,,,,Yes,,,,,,,"Active Directory Azure AD Sync",,,,,,,,,,,,,,,,,,,,,,,,,,247,default,,,,
1349,1386,1945,2606,"laptop-windows for 1349 with Asset ID: 275",laptop-windows,VIPWIN10-010,,,,,275,Live,,,,"Carl Rawcliffe",Norbert1,,,,409904-573034-612051-368060-405603-521620-243584-382866,,,NA,,,,,,,,,,,,,,,,"Window 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,laptop-windows-with-asset-id-275,,,,,,,,,,,,,,,,,Yes,,,,,No,,"Active Directory Azure AD Sync",Yes,1802414075,,,,,,,,,,,,,,,,,,,,,,,,248,default,,,,
1349,1386,1949,2607,"firewall for 1349 with Asset ID:",firewall,,,,,,,Noo,192.168.1.1,,,Topcast238.,Topcast238.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,firewall-with-asset-id-9,,,,,,,,,,,,,,,,,No,,,,,,,"Active Directory Azure AD Sync",,,,,,,,,,,,,,,,,,,,,,,,,,249,default,,,,
1349,1386,1943,2608,"laptop-windows for 1349 with Asset ID:",laptop-windows,VIPWIN10-009,,,,,,Live,,sslocal,@Vip01#l,"Dean Greenwood",166478,223183922,@Vip01#t,,308704-040986-257554-106975-381909-704913-555247-226875,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,laptop-windows-with-asset-id-33,,,,,,,,,,,,,,,,,Yes,,,,,,,"Active Directory Azure AD Sync",,8059439879,,,,,,,,,,,,,,,,,,,,,,,,250,default,,,,
1350,1387,1950,2609,"laptop-windows for 1350 with Asset ID:",laptop-windows,SALWIN10-003,Dell,"Latitude 5480",J5VJVF2,,,Live,,sslocal,@Sal01#l,"Sarah Salisbury",Rolo1873,559301499,@Sal01#t,,253836-174097-261514-572374-083721-447733-505098-142725,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-385,,,,,,,,,,,,,,,,,,,,,,,Local,"Local Device Account",,9719186379,,,,,,,,,,,,,,,,,,,,,,,,251,default,,,,
1351,1388,1959,2610,"server for 1351 with Asset ID:",server,STS2K16-TAID,,,,,,Live,,ss_admin,@Jester01#a,,"@Jester01#a Sergh1782",,,,,N/A,,,,,,,,,,,,,,,,,,"Windows Server 2016 Standard",,,,,,,,,,,,,,,,Proffessional,,,,,,,,N/A,server-with-asset-id-30,,,,,,,,,,,,,,,,N/A,No,,,,,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,252,default,,,,
1351,1388,1955,2611,"workstation-windows for 1351 with Asset ID:",workstation-windows,STSWIN10-001,,,,,,Live,,sslocal,@sts01#l,"Ryan Gower",Thursday2017,134650955,Tuko8523*,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,workstation-windows-with-asset-id-263,,,,,,,,,,,,,,,,,Yes,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,253,default,,,,
1351,1388,1956,2612,"workstation-windows for 1351 with Asset ID:",workstation-windows,STSWIN10-003,,,,,,Live,,sslocal,@Jester01#a,"Lisa Pryke",Dell123,140919150,Jogi1951*,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,workstation-windows-with-asset-id-261,,,,,,,,,,,,,,,,,Yes,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,254,default,,,,
1351,1388,1959,2613,"workstation-windows for 1351 with Asset ID:",workstation-windows,STSWIN10-004,Dell,"OptiPlex 3050",C6W46K2,,,Live,,sslocal,@Sts01#l,"Helen Karolina","Crunchie8409 Pokrok2018",156520802,@Sts01#t,No|,No,,,,"12:00 am","1:00 am","2:00 am","3:00 am",Yes,,Yes,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,workstation-windows-with-asset-id-241,,,,,,,,,,,,,,,,,Yes,,,,,,Local,"Local Device Account",,,,,,,,No,,,Yes,,,,,,,,,,,,,,,255,default,,,,
1351,1388,1958,2614,"workstation-windows for 1351 with Asset ID:",workstation-windows,STSWIN10-005,,,,,,Live,,sslocal,@Sts01#l,Bernie,Loxo3251,,,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,workstation-windows-with-asset-id-242,,,,,,,,,,,,,,,,,Yes,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,256,default,,,,
1351,1388,1958,2615,"workstation-windows for 1351 with Asset ID:",workstation-windows,STSWIN10-006,,,,,,Live,,sslocal,@Sts01#l,Bernie,Loxo3251,159249638,@Sts01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,None,,,,,,,,,workstation-windows-with-asset-id-243,,,,,,,,,,,,,,,,,No,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,257,default,,,,
1351,1388,1957,2616,"workstation-windows for 1351 with Asset ID:",workstation-windows,STSWIN10-007,Dell,OptiPlex3050,6M2Y8M2,,,Live,,sslocal,@Sts01#l,Jane,Mars1111,667312405,@Sts01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,workstation-windows-with-asset-id-391,,,,,,,,,,,,,,,,,yES,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,258,default,,,,
34,1247,1960,2617,"laptop-windows for 34 with Asset ID:",laptop-windows,SSWIN10-010,,,JDRY5H2,,,Live,,sslocal,@Ss01#l,,,153758381,@Ss01#t,,211662-545127-284284-612436-447964-321321-232683-650892,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-1,,,,,,,,,,,,,,,,,,,,,,,ss.local,"Active Directory on-premise only",,8102552259,,,,,,,,,,,,,,,,,,,,,,,,259,default,,,,
34,1247,1962,2618,"laptop-windows for 34 with Asset ID:",laptop-windows,SSWIN10-007,,,,,,Live,,,,,,,,,481184-504482-542014-384384-200904-336831-507738-589941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proffessional,,,,,,,,,laptop-windows-with-asset-id-34,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,default,,,,
34,1247,1964,2619,"workstation-windows for 34 with Asset ID:",workstation-windows,SSWIN10-009,,,,,,Live,,sslocal,@Ss01#l,,,878358525,@Ss01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,workstation-windows-with-asset-id-58,,,,,,,,,,,,,,,,,Yes,,,,,,ss.local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,261,default,,,,
34,1247,1960,2620,"workstation-windows for 34 with Asset ID:",workstation-windows,SSWIN10-011,,,FPM4NK2,,,Live,,sslocal,@Ss01#l,,,154178452,@Ss01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-2-2,,,,,,,,,,,,,,,,,,,,,,,ss.local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,262,default,,,,
34,1247,1961,2621,"workstation-windows for 34 with Asset ID:",workstation-windows,SSWIN10-015,,,,,,Live,,sslocal,@SS01#l,,,739156924,@ss01#t,,,,,,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,N/A,,,,,Proffessional,,,,N/A,,,,,workstation-windows-with-asset-id-59,,,,,,,,,,,,,,,,,Yes,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,263,default,,,,
34,1247,1964,2622,"access-point for 34 with Asset ID:",access-point,"We Are Select",Openmesh,,,,,Live,192.168.66.105,,,"SSID = We Are Select
 SSID = We Are Select_Guest","@Jester01#w Fr33w1f1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,,,access-point-with-asset-id-12,,,,,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,default,,,,
34,1247,1964,2623,"firewall for 34 with Asset ID:",firewall,0017C543FA90,,,,,,Noo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#########,,,,,firewall-with-asset-id-10,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,default,,,,
34,1247,1964,2624,"firewall for 34 with Asset ID:",firewall,18B169030564,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#########,,,,,firewall-with-asset-id-11,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,default,,,,
34,1247,1964,2625,"printer for 34 with Asset ID:",printer,192.168.66.224,,,,,,,192.168.66.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-15,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,default,,,,
34,1247,1964,2626,"switch for 34 with Asset ID:",switch,192.168.66.33,,,,,,Live,192.168.66.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,switch-with-asset-id-6,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,default,,,,
34,1247,1964,2627,"workstation-windows for 34 with Asset ID:",workstation-windows,C3PO,,,,,,Live,192.168.66.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-60,,,,,,,,,,,,,,,,,no,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,269,default,,,,
34,1247,1964,2628,"storage for 34 with Asset ID:",storage,DEATHSTAR,,,,,,,192.168.66.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,storage-with-asset-id-5,,,,,,,,,,,,,,,,,Yes,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,270,default,,,,
34,1247,1964,2629,"workstation-windows for 34 with Asset ID:",workstation-windows,"Kids VM",,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-61,,,,,,,,,,,,,,,,,N,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,271,default,,,,
34,1247,1964,2630,"server for 34 with Asset ID:",server,SS_DC02,,,,,,Live,192.168.66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-31,,,,,,,,,,,,,,,,,yes,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,272,default,,,,
34,1247,1964,2631,"server for 34 with Asset ID:",server,SS-APPSVR,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-32,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,default,,,,
34,1247,1964,2632,"server for 34 with Asset ID:",server,SS-CYGNUS01,,,,,,Live,192.168.66.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-33,,,,,,,,,,,,,,,,,Yes,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,274,default,,,,
34,1247,1964,2633,"server for 34 with Asset ID:",server,SS-DC01,,,,,,,192.168.66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-34,,,,,,,,,,,,,,,,,Yes,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,275,default,,,,
34,1247,1964,2634,"server for 34 with Asset ID:",server,SS-Host01,,,,,,Live,192.168.66.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-35,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,default,,,,
34,1247,1964,2635,"server for 34 with Asset ID:",server,SS-Host02,,,,,,Live,192.168.66.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-36,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,default,,,,
34,1247,1964,2636,"server for 34 with Asset ID:",server,SS-UDP-REP,,,,,,Live,192.168.66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-37,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,default,,,,
34,1247,1964,2637,"server for 34 with Asset ID:",server,SS2K12-NMCREP,,,,,,Live,192.168.66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-38,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,default,,,,
34,1247,1964,2638,"server for 34 with Asset ID:",server,SS2K16-HOST01,,,,,,Live,,ss_admin,Jester01,,,141470622,Jester01,,,,,,,,,,,,,,,,,,,,,"Windows server 2016 Standard",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,server-with-asset-id-39,,,,,,,,,,,,,,,,,y,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,280,default,,,,
34,1247,1963,2639,"laptop-windows for 34 with Asset ID:",laptop-windows,SSWIN10-004,,,,,,Live,,sslocal,@ss01#l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-with-asset-id-5-2,,,,,,,,,,,,,,,,,yes,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,281,default,,,,
34,1247,1964,2640,"workstation-windows for 34 with Asset ID:",workstation-windows,SSWIN10-005,,,,,,Live,,,,,,963395158,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-62,,,,,,,,,,,,,,,,,,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,282,default,,,,
34,1247,1964,2641,"workstation-windows for 34 with Asset ID:",workstation-windows,SSWIN10-006,,,,,,Live,eddy.ss.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-63,,,,,,,,,,,,,,,,,Y,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,283,default,,,,
34,1247,1964,2642,"workstation-mac for 34 with Asset ID:",workstation-mac,SSMAC13-001,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essentials,,,,,,,,,workstation-mac-with-asset-id-7,,,,,,,,,,,,,,,,,Y,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,284,default,,,,
1352,1389,1986,2643,"printer for 1352 with Asset ID:",printer,192.168.0.195,,,,,,Live,192.168.0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-16,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,default,,,,
1352,1389,1986,2644,"printer for 1352 with Asset ID:",printer,C11000,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,default,,,,
1352,1389,1986,2645,"printer for 1352 with Asset ID:",printer,KM-C-8000,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,default,,,,
1352,1389,1986,2646,"server for 1352 with Asset ID:",server,APPSVR,,,,,,Noo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-40,,,,,,,,,,,,,,,,"Server Decmoissioned, Hardware Failure",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,default,,,,
1352,1389,1986,2647,"printer for 1352 with Asset ID:",printer,BRN_CBF59B,,,,,,Live,192.168.0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-19,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,default,,,,
1352,1389,1986,2648,"printer for 1352 with Asset ID:",printer,BRN30055C23313C,,,,,,Live,192.168.0.152,,,admin,access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-20,,,,,,,,,,,,,,,,,Y,,,,,,N/a,N/a,,,,,,,,,,,,,,,,,,,,,,,,,,290,default,,,,
1352,1389,1986,2649,"workstation-windows for 1352 with Asset ID:",workstation-windows,BROADACRE-BUP,,,,,,Live,192.168.0.188,,,Administrator,Telescope3486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-64,,,,,,,,,,,,,,,,,Y,,,,,,N/a,N/a,,,,,,,,,,,,,,,,,,,,,,,,,,291,default,,,,
1352,1389,1986,2650,"firewall for 1352 with Asset ID:",firewall,C0EAE4345DF8,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#########,,,,,firewall-with-asset-id-12,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,default,,,,
1352,1389,1986,2651,"printer for 1352 with Asset ID:",printer,SecuredMail-HP,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,default,,,,
1352,1389,1986,2652,"server for 1352 with Asset ID:",server,FILESVR,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-41,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,default,,,,
1352,1389,1986,2653,"server for 1352 with Asset ID:",server,FTP-STORE,,,,,,Live,172.16.10.1,ss_admin,Jester01,rockit,,969604374,Jester01,,,,,,,,,,,,,,,,,,,,,"WIndows XP",,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-42,,,,,,,,,,,,,,,,,y,,,,,,N/a,N/a,,,,,,,,,,,,,,,,,,,,,,,,,,295,default,,,,
1352,1389,1986,2654,"printer for 1352 with Asset ID:",printer,KM-C8000,,,,,,Live,192.168.0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-22,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,default,,,,
1352,1389,1986,2655,"printer for 1352 with Asset ID:",printer,KONICAC1100,,,,,,Live,192.168.0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-23,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,default,,,,
1352,1389,1986,2656,"printer for 1352 with Asset ID:",printer,LAKEIMAGE,,,,,,Live,192.168.0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-24,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,default,,,,
1352,1389,1986,2657,"server for 1352 with Asset ID:",server,SBS2011,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-43,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,default,,,,
1352,1389,1986,2658,"server for 1352 with Asset ID:",server,SVR-DC,,,,,,Live,,,,ss_Admin,Jester01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,server-with-asset-id-44,,,,,,,,,,,,,,,,,N,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,300,default,,,,
1352,1389,1986,2659,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS11,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-65,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,default,,,,
1352,1389,1967,2660,"workstation-windows for 1352 with Asset ID:",workstation-windows,TMS118,,,,,,Live,,,,,,,,,,82.69.238.145:4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-with-asset-id-66,,,,,,,,,,,,,,,,,Y,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,302,default,,,,
