client,site,user,ID,device_class,Title,netbios_name,manufacturer,model,service_tag_serial_number,tpm_chip,lan_ip,admin_url,username,teamviewer_id,ex05_licence,ex05_recovery_key,cgss_subscription,cgss_expiry,net_extender_vpn_url,net_extender_domain,wan_ip,guru_agent,agent_type,guru_remote,guru_security_manager,guru_patch_manager,patch_setting_1,patch_setting_2,patch_setting_3,patch_setting_4,guru_backup_manager,msp_backup_schedule,local_speed_vault,local_speed_vault_unc,days,archiving,file_and_folder,system_state,exchange,asset_status,ms_sql,network_shares,date_purchased,hyper_v,vmware,vdr_select,asset_id,_wp_page_template,serial_no,serial_number,cpu,storage,ram,asset_date_purchased,local_admin_password,os_version,password,ex05_license,tpn_chip,local_password,notes,nmc_agent,av_quick_scan,backup_scores,os_installation,vpn_domain,vpn_server,mac_address,teamviewer_password,warranty_expiry_date,purchase_order_no,local_username,bios_password,screen_saver_password,asset_domain,account_type,encryption_deployed,ex05_pin,boot_sector_lock_password_exo5,local_admin_username,purchase_price,purchase_supplier,server_type,filevault_recovery_key,nmc_license_type,pro_license,3rd_Party_Patching,patch_installed,3rd_Party_Profile,av_installed,AV_Profile_Desktops,av_full_scan,ex05_recovery_pin,patch_profile_desktops,ssh_username,whm_admin,ssh_port,ssh_password,purchase_date,av_profile_laptops,patch_profile_Laptops,server_purpose,in_a_cluster,ns1,ns3,ns2,ns4,host_name,backup_source,warranty_description,warranty_expiry
34,1247,1964,2632,server,"server with Asset ID:",SS-CYGNUS01,,,,,192.168.66.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2633,server,"server with Asset ID:",SS-DC01,,,,,192.168.66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2634,server,"server with Asset ID:",SS-Host01,,,,,192.168.66.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2635,server,"server with Asset ID:",SS-Host02,,,,,192.168.66.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2636,server,"server with Asset ID:",SS-UDP-REP,,,,,192.168.66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2637,server,"server with Asset ID:",SS2K12-NMCREP,,,,,192.168.66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2638,server,"server with Asset ID:",SS2K16-HOST01,,,,,,,,141470622,,,,,,,,,Proffessional,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,Jester01,"Windows server 2016 Standard",,,,,,y,,,,,,,Jester01,,,,,,SS.Local,"Active Directory on-premise only",,,,ss_admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1963,2639,laptop-windows,"laptop-windows with Asset ID: 5",SSWIN10-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@ss01#l,,,,,,,yes,,,,,,,,,,,,,SS.Local,"Active Directory on-premise only",,,,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2640,workstation-windows,"workstation-windows with Asset ID:",SSWIN10-005,,,,,,,,963395158,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,Jester01,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2641,workstation-windows,"workstation-windows with Asset ID:",SSWIN10-006,,,,,eddy.ss.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1247,1964,2642,workstation-mac,"workstation-mac with Asset ID: 7",SSMAC13-001,,,,,,,,,,,,,,,,,Essentials,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,SS.Local,"Active Directory on-premise only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2643,printer,"printer with Asset ID:",192.168.0.195,,,,,192.168.0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2644,printer,"printer with Asset ID:",C11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2645,printer,"printer with Asset ID:",KM-C-8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2646,server,"server with Asset ID:",APPSVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noo,,,,,,,,default,,,,,,,,,,,,,"Server Decmoissioned, Hardware Failure",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2647,printer,"printer with Asset ID:",BRN_CBF59B,,,,,192.168.0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2648,printer,"printer with Asset ID:",BRN30055C23313C,,,,,192.168.0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,access,,Y,,,,,,,,,,admin,,,N/a,N/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2649,workstation-windows,"workstation-windows with Asset ID:",BROADACRE-BUP,,,,,192.168.0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,Telescope3486,,Y,,,,,,,,,,Administrator,,,N/a,N/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2650,firewall,"firewall with Asset ID:",C0EAE4345DF8,,,,,,,,,,,,#########,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2651,printer,"printer with Asset ID:",SecuredMail-HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2652,server,"server with Asset ID:",FILESVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,default,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2653,server,"server with Asset ID:",FTP-STORE,,,,,172.16.10.1,,,969604374,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,Jester01,"WIndows XP",,,,,,y,,,,,,,Jester01,,,rockit,,,N/a,N/a,,,,ss_admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2654,printer,"printer with Asset ID:",KM-C8000,,,,,192.168.0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2655,printer,"printer with Asset ID:",KONICAC1100,,,,,192.168.0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2656,printer,"printer with Asset ID:",LAKEIMAGE,,,,,192.168.0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2657,server,"server with Asset ID:",SBS2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,default,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2658,server,"server with Asset ID:",SVR-DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,Jester01,,N,,,,,,,,,,ss_Admin,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2659,workstation-windows,"workstation-windows with Asset ID:",TMS11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1967,2660,workstation-windows,"workstation-windows with Asset ID:",TMS118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1968,2661,workstation-windows,"workstation-windows with Asset ID:",TMS119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,Dunkirk8,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,sjones,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1969,2662,workstation-windows,"workstation-windows with Asset ID:",TMS120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1971,2663,workstation-windows,"workstation-windows with Asset ID:",TMS25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1972,2664,workstation-windows,"workstation-windows with Asset ID:",TMS26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1973,2665,laptop-windows,"laptop-windows with Asset ID:",TMS28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1974,2666,workstation-windows,"workstation-windows with Asset ID:",TMS29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2667,server,"server with Asset ID:",TMS2K12-DC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2668,server,"server with Asset ID:",TMS2K12-FS01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2669,server,"server with Asset ID:",TMS2K12-HOST01,,,,,,,,465666092,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,yes,,,,,,,Y,,,,,,,Jester01,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1976,2670,workstation-windows,"workstation-windows with Asset ID:",TMS32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1985,2671,workstation-windows,"workstation-windows with Asset ID:",TMS33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1978,2672,workstation-windows,"workstation-windows with Asset ID:",TMS34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1979,2673,workstation-windows,"workstation-windows with Asset ID:",TMS35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2674,workstation-windows,"workstation-windows with Asset ID:",TMSWIN10-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@Jester01#a,,,,,,,Y,,,,,,,,,,,,,,,,,,ssadmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1977,2675,workstation-windows,"workstation-windows with Asset ID:",TMS36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1981,2676,workstation-windows,"workstation-windows with Asset ID:",TMS37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,thamesdown.co.uk,82.69.238.145:4433,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2677,printer,"printer with Asset ID:",UKMAILU-5OOK166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2678,printer,"printer with Asset ID:",UKMAILU-JJE6OUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2679,storage,"storage with Asset ID:",,QNAP,,,,192.168.1.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,https://portal.weareselect.uk/6,,,,,https://portal.weareselect.uk/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2680,workstation-windows,"workstation-windows with Asset ID:",TMS44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2681,workstation-windows,"workstation-windows with Asset ID:",TMS58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Y,,,,,,,,,,,,,THAMESDOWN,"Active Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2682,workstation-windows,"workstation-windows with Asset ID:",TMSWIN10-002,,,HDMYQ4J,,N/A,,,390083955,,N/A,,,,,,,Essentials,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@tms01#l,"Windows 10 Pro",,,,,,Y,,,,,,,@tms01#t,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2683,workstation-windows,"workstation-windows with Asset ID:",TMSWIN10-003,,,HDBZR4J,,N/A,,,399852084,,N/A,,,,,,,Pro,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@Jester01#lt,"Windows 10 Pro",,,,,,Y,,,,,,,Jester01,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2684,workstation-windows,"workstation-windows with Asset ID:",TMSWIN10-004,,,F866Z4J,,N/A,,,400886810,,N/A,,,,,,,Pro,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@tms01#l,"Windows 10 Pro",,,,,,Y,,,,,,,@tms01#t,,,,,N/A,THAMESDOWN,"Active Directory",,N/A,N/A,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2685,workstation-windows,"workstation-windows with Asset ID:",TMSWIN10-005,,,8466Z4J,,N/A,,,402120674,,,,,,,,,Pro,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@tms01#l,"Windows 10 Pro",,,,,,Y,,,,,,,@tms01#t,,,,,,THAMESDOWN,"Active Directory",,,,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2686,access-point,"access-point with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,Zebra5971,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2687,printer,"printer with Asset ID:",,,,,,192.168.0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,7654321,,,,,,,,,,,,7654321,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2688,router,"router with Asset ID:",,,,,,192.168.15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,@Jester01#r,,,,,,,,,,,,admin,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2689,printer,"printer with Asset ID:",,,,,,195.168.1.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,Jester01,,,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2690,router,"router with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,Jester01,,,,,,,,,,,,admin,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2691,router,"router with Asset ID:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,b4689a53ec,,,,,,,,,,,,TRIMAC,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2692,router,"router with Asset ID:",,,,,,192.168.1.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,,,,,A6HJF9J7,,,,,,,,,,,,admin,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1385,1929,2693,laptop-windows,"laptop-windows with Asset ID: 388",REDWIN10-001,HP,"250 G6","1WY59EA#ABU / CND74775KP",,,,,622713458,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@Red01#l,"Windows 10 Pro",,,2,Crunchie5372,,Yes,,,,,,,@Red01#t,,,"Veritza Weise",,,local,"Local Device Account",,,,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1385,1928,2694,laptop-windows,"laptop-windows with Asset ID: 389",REDWIN10-002,HP,"250 G6","1WY59EA#ABU / CND74774SD",,,,,625267785,,C10E7B3E-7082-4998-BCC0-C9BB416C49DE,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,@Red01#l,"Windows 10 Pro",,,2,Yorkie8294,,Yes,,,,,,,@Red01#t,,,"David Airs",,,local,"Local Device Account",,,,sslocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1385,1930,2695,laptop-windows,"laptop-windows with Asset ID: 390",REDWIN10-003,Dell,"Inspiron 13-5378",1BMLLJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,"Windows 10 Pro",,,,421303,,Yes,,,,,,,,,,Thoma,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1385,1931,2696,laptop-windows,"laptop-windows with Asset ID:",REDWIN10-004,Dell,"Inspiron 13-5378","251HSJ2 / 4658405294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2697,access-point,"access-point with Asset ID:",,,,,,192.168.0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,Sugu5152*,,N,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1389,1986,2698,access-point,"access-point with Asset ID:",,,,,,192.168.0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,Sugu5153*,,N,,,,,,,,,,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1390,1987,2699,workstation-windows,"workstation-windows with Asset ID:",TRIMAC03,,,,,192.168.1.6,,,511679896,,,,,,,,,,,,,,,,,,,,,,,,,,Live,,,,,,,,default,,,,,,,,,,,,Sun4shine,,Y,,,,,,,Jester01,,,"Jo Dance",,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2700,laptop-mac,"laptop-mac with Asset ID:",AnnaRigby.local,Apple,"iMac17,1",C02SN12DGG7J,,192.168.40.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,"Apr 27, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2701,workstation-mac,"workstation-mac with Asset ID:",Claires-Mac-mini.local,Apple,,,,192.168.40.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.1 - 32-bit",,,,,,,,,"Jul 04, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2702,laptop-mac,"laptop-mac with Asset ID:",Campfires-Air,Apple,"MacBookAir7,2",C02P9HWSG941,,192.168.40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,4096,,,"Mac OS X version 10.13.4 - 64-bit",,,,,,,,,"Jul 05, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2703,laptop-mac,"laptop-mac with Asset ID:",Pauls-MacBook-Air-3.local,Apple,"MacBookAir7,2",C1MSRLYAH3QD,,192.168.40.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,"Apr 23, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2704,workstation-mac,"workstation-mac with Asset ID:",Jesss-iMac.local,Apple,"iMac17,1",DGKRQ04CGG7J,,192.168.40.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,"Jun 18, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2705,workstation-mac,"workstation-mac with Asset ID:",Pauls-iMac.local,Apple,"iMac17,1",C02SW2LYGG7J,,192.168.40.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,"Apr 04, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2706,workstation-mac,"workstation-mac with Asset ID:",Pauls-Mini-4,Apple,"Macmini7,1",C07SY3TWG1HW,,192.168.40.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.3 - 64-bit",,,,,,,,,"Apr 11, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1365,,2707,workstation-mac,"workstation-mac with Asset ID:",Keiths-iMac.local,Apple,"iMac18,3",C02V20TKJ1GG,,192.168.40.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,8192,,,"Mac OS X version 10.13.5 - 64-bit",,,,,,,,,"Jun 13, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
